merged_image_id,source_archive,source_frame_id,source_ordinal,image_name,width,height,box_count,yolo_label_path,image_file_present,image_sha256
989,dilara.zip,209,210,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0190.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0190.txt,true,b79cc964680190a09b4aa96b0dcfe9cc840b579729cae5efd60869259d3b52c5
990,dilara.zip,210,211,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0193.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0193.txt,true,d7543157eefd52f0cb19b5fa7e336e9a0638806ee3f6c5967008c787220512e9
991,dilara.zip,211,212,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0194.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0194.txt,true,68039ab03262d5dba8ddb94c2839f49d57e9abcf72a54d2806fb4e4abea5be9a
992,dilara.zip,212,213,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0195.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0195.txt,true,7ec71acf8aa43f2acd319b2aa63f26942f741331507171bc3735fd95925f6766
993,dilara.zip,213,214,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0196.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0196.txt,true,90c1713ccdb5ccce1bf90ebbfcb604c85d60800dec1e36c40d11b9166a3bfba3
994,dilara.zip,214,215,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0197.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0197.txt,true,49550821a69073cbeae19750fc40cc29af15437449738e26ab97de4eec7574fd
995,dilara.zip,215,216,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0198.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0198.txt,true,2660abd6208d5adfcdb8318291feaf0a4e3eba2e0f9d88e182a586aa4aa380e6
996,dilara.zip,216,217,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0199.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0199.txt,true,13568c59173a8a7311431ec15db3dc7fdf6f3437e2eacd8d67dc82d550685d22
997,dilara.zip,217,218,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0200.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0200.txt,true,5bf6560ba1f0bd02e018bbb41e758a57f54e71b966fbea7ebe6c3a0dd81b88d1
998,dilara.zip,218,219,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0201.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0201.txt,true,1414673c8335930020e8ac0e4254a90469b3a24a3cb0705e3ed916e7b82315fd
999,dilara.zip,219,220,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0211.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0211.txt,true,e68560542df07c2f0560d0a413b7b559054bb8e51e2c9cfe48586378e70689c3
1000,dilara.zip,220,221,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0213.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0213.txt,true,bddcc3f63b53509b14fafedb1e7bd6eeeba1624206aae31f3f8a7b31d9a13097
1001,dilara.zip,221,222,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0217.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0217.txt,true,68e666d13c2b1c4363eaba8df30163b887d36a0c05aaa858d0736b959b416d41
1002,dilara.zip,222,223,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0218.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0218.txt,true,e39b76e9d939ef34c3cae2b4830ae23fb1b109cc39d5990e9ba708843cde62d8
1003,dilara.zip,223,224,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0219.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0219.txt,true,89f208c869f0918ab9f6aa1f8b9da5e87b1a9af3b22af0c70ed13ba2c0417b58
1004,dilara.zip,224,225,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0220.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0220.txt,true,74c50f11eed58326b1c30d9b02b974ee0fd01d0006a952b681ddc81d2f703be5
1005,dilara.zip,225,226,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0221.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0221.txt,true,15e59ba1b8f1edc2f6367c981bd36aa1172d55d043d2701f95dad016203d7b75
1006,dilara.zip,226,227,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0222.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0222.txt,true,cbdbbb68ff8ef0c7cc9544d2941d9390213324c77bc82cd93b8adb7400eb06f2
1007,dilara.zip,227,228,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0224.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0224.txt,true,7f82f83425393acc2243ef9f4340a968998ce5331d04e34dcd93345906415dc4
1008,dilara.zip,228,229,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0228.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0228.txt,true,d8479235c60eeea69fa0db6bc4339a8a6aeaced1640ba3469d8bd42497900989
1009,dilara.zip,229,230,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0229.jpg,1920,1080,4,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0229.txt,true,9b2d12395156aea8581a02836d746bed6ce84710265ce96dc8d04e7acb3e50f3
1010,dilara.zip,230,231,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0263.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0263.txt,true,9c2004b64d79202ce0c7c0eb5227cb9862b73a5229ef8704c88b00cceebf2304
1011,dilara.zip,231,232,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0266.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0266.txt,true,1afc09f6786ff09d86bb7eb0b5154c81f6f5260849779db7666d390b14f81da6
1012,dilara.zip,232,233,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0272.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0272.txt,true,9c97cad90722dce408653e9f58fe126f7971b120fd71ee36b8cfb86d17c4986f
1013,dilara.zip,233,234,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0275.jpg,1920,1080,5,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0275.txt,true,5672b2c724c80b1ec4de0dd6d6c4256940fb0eab64466c7bfad9e1a8135f23a0
1014,dilara.zip,234,235,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0276.jpg,1920,1080,4,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0276.txt,true,d35d45b029af6bcc3cbc61df0e991ab65f83b393040e45f4772369803cd506b1
1015,dilara.zip,235,236,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0278.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0278.txt,true,94ae8bb0f7f29ae07c67008ac27e83f2e78431e61460e5f02a36d084aabaf33b
1016,dilara.zip,236,237,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0279.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0279.txt,true,088b130023bd51f1573635ac481fc026a479a2c6bedc85469630a543523ee9df
1017,dilara.zip,237,238,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0280.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0280.txt,true,5da1a3a0fe49d9568533841e88f319da7fd9526eb197a3204410b8a85d368c2e
1018,dilara.zip,238,239,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0281.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0281.txt,true,43706233aa760eee7bd6eca8e63ae310c0222758f7f8549a1aaaf298a856f8f1
1019,dilara.zip,239,240,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0282.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0282.txt,true,477696274962e9f78fb04e4749ff2e242af4b74356e580248d5642ba4dad0d31
1020,dilara.zip,240,241,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0283.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0283.txt,true,ce932d463a7a8e44e3969b8598ae4558cf696c482b97bf09654cd6eae568cc7a
1021,dilara.zip,241,242,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0284.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0284.txt,true,b74709ac83c90e9fc4194da9a69090f39a934346f7a28cc8b2a10f3f18187d3c
1022,dilara.zip,242,243,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0285.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0285.txt,true,755d27dbca06b415aa2401c3fb1fd3aafd49fb7ff2c7a16cac2be0cf40283266
1023,dilara.zip,243,244,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0025.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0025.txt,true,4251a24a9f4816a2a00ad5bf7d79fc7268c1a98c0e7be81d660a2665194297cf
1024,dilara.zip,244,245,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0026.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0026.txt,true,20596b7f58d363eeb299346c16c3032ba9a1d0a0f19ac9a9345c7a10037613ba
1025,dilara.zip,245,246,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0027.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0027.txt,true,22fe5b29bbe4cd4602e2bd57b6303a8ad3ca2de6840ed4697c03c04a5e9e7d03
1026,dilara.zip,246,247,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0028.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0028.txt,true,525ef2020904c43358172a46889ba504d910b528e2b5cb6669e46f6a42844523
1027,dilara.zip,247,248,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0029.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0029.txt,true,580f456914c744f83bdba25f27a76a7e874a7162ea3d831830e2be604bd8ec1a
1028,dilara.zip,248,249,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0030.jpg,1920,1080,4,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0030.txt,true,df25eec26236102a7d69b45091ea778984a3d8b1f78c95deb58d17813e3185e3
1029,dilara.zip,249,250,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0031.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0031.txt,true,569cec9c374c3c35eb3b77f386283ce5733a233cfe8fbd78b8ef10f2e43e5062
1030,dilara.zip,250,251,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0032.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0032.txt,true,a20c0fab14070c266dd892ddfbda7ce29f62562ad90294651aba423bf3d3bcc4
1031,dilara.zip,251,252,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0033.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0033.txt,true,0eb238ff6fc56e79f9d50cd3c73428cfb427466b557b19b2bfb9b1407da30c0b
1032,dilara.zip,252,253,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0037.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0037.txt,true,18e2e5ba8be347275bde7bc2ef8bae547221642c2dd87d1898817632187056c1
1033,dilara.zip,253,254,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0038.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0038.txt,true,133dd334e5a36cde2d810bb310c0c814620e3c638cd56235ce5775c7ebf70649
1034,dilara.zip,254,255,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0039.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0039.txt,true,7d804dfc51067ff1215319b03c4e9df1ebd3d4db70016892d513b1300484d053
1035,dilara.zip,255,256,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0040.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0040.txt,true,36c58102f8e585dfe8f762a8cddb8d8ef8ee0c463122372c54eb26f1533114ed
1036,dilara.zip,256,257,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0041.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0041.txt,true,910ae8599921e35c20be487dbd3be69db434a4498fd0ab66fc0a278fa29ea077
1037,dilara.zip,257,258,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0042.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0042.txt,true,42f533a5ef16e003437b38bbf1874bfc2d39609abe49becd03cbd441e9985587
1038,dilara.zip,258,259,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0043.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0043.txt,true,0ce4e78e8ba3b0f1b59248a2ba2296df5070621eb814bcb8523bd127333d7c35
1039,dilara.zip,259,260,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0044.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0044.txt,true,f5e5c33d8cdbc67251245a48bbcd7c1ac276948ef9182810de65ff14123c4f0c
1040,dilara.zip,260,261,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0047.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0047.txt,true,3da967fb3474bd68163a0bd572c2471850d62aa311a99b78f2bbd36dbac11820
1041,aslı.zip,0,1,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0048.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0048.txt,true,97227894a026f4148182cc154a6c1ba9ad15d28c7d7b37733fea7736f79927b1
1042,aslı.zip,1,2,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0049.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0049.txt,true,92c03fdeca855aeea37a821f95c0b414df75e73a227e40991940abd1d520afdd
1043,aslı.zip,2,3,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0050.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0050.txt,true,9737f8f30885e533ec1ea4f68374f930cf66d17457fecc56f452df8386f1eb07
1044,aslı.zip,3,4,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0052.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0052.txt,true,2a83f19228fa7788dc26484d882b093323963771666d47378fb1ff0380bd2d20
1045,aslı.zip,4,5,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0054.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0054.txt,true,e1ea0a66b852df03d3f77c80e3b97ba815440b66e98e62b0e875c709fc4d528e
1046,aslı.zip,5,6,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0055.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0055.txt,true,1161eed8c8376a5962bb2dd2729f33eb799b5a93420925a888fca047125e0930
1047,aslı.zip,6,7,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0056.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0056.txt,true,90c5a76247462f2f7a6647e074b046ac672075f0685522cebc1eddc6005cb898
1048,aslı.zip,7,8,tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0057.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid03_breathtaking_operation_in_the_/vid03_breathtaking_operation_in_the__0057.txt,true,ba37118c5ce74b4d301adcccef7b245d4d1e124903788207fcbcba591f5997a6
1049,aslı.zip,8,9,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0006.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0006.txt,true,7fe8505deec82cf7189804a91b3e3efaa7800dcac990851b5aee7c676300b650
1050,aslı.zip,9,10,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0007.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0007.txt,true,d0a4a10283b658b951fafc1df4b04b681c3089e817aec2d4f6668cc9d61c1230
1051,aslı.zip,10,11,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0011.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0011.txt,true,5f571cd9dd730734e1b77a1625ac0aeb0e98950b444bf0b6965bda66d65ef941
1052,aslı.zip,11,12,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0012.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0012.txt,true,e0588315ff026087f021b95552421be7ea4efa213dca4e95d09f14dd4780770f
1053,aslı.zip,12,13,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0013.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0013.txt,true,4c7b94fa4b21bfdf9bcac8d18036683f3c9a907bdd03c92eca40bf8465c5ca4d
1054,aslı.zip,13,14,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0014.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0014.txt,true,8199fe6958ec75ad228a336f31394279344e347ceeb0c3c28e8cf6875d3ead12
1055,aslı.zip,14,15,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0015.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0015.txt,true,632900aea4615e08b9ba1c7ad89b92d367b18dbc41a8a16134512fab0538d4b7
1056,aslı.zip,15,16,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0017.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0017.txt,true,f771a6a85713d69da1ab3f2a04e07a0fc83b54878ae0748bf35556184d930196
1057,aslı.zip,16,17,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0018.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0018.txt,true,96a268593e1531b516b5208ab8587ebd46c9120b4185bb31b5203bc518442c21
1058,aslı.zip,17,18,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0021.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0021.txt,true,249c2464cfadb79eb84a3f60eb16a9b4160096855712a3a893c966dac0203f06
1059,aslı.zip,18,19,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0022.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0022.txt,true,a556b22c7a8ec5f141362dbc66556674e527727abd09c018a6ef3b477d1a0a75
1060,aslı.zip,19,20,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0023.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0023.txt,true,3de5ef689c81a70f971226e13c6478b4440c948077682b8b2ec285cd5993049c
1061,aslı.zip,20,21,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0024.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0024.txt,true,7631468c398167c15a63c2af358874c314303d906f12ee122b6663d135d798fb
1062,aslı.zip,21,22,tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0026.jpg,1920,1080,5,yolo/labels/tatbikat_videolarindan/vid04_ada_operasyonu_tatbikat_pol_s_/vid04_ada_operasyonu_tatbikat_pol_s__0026.txt,true,930a17528f9b48e23e2e5820f569397375fdab68ea29f285fc0194b5b40cc2bb
